7	2	1	4512.765538	6.503e-29	0.097	1533.2797
7	2	1	4512.965664	6.496e-29	0.098	1516.0521
7	2	1	4512.998761	9.253e-30	0.084	2481.5625
7	2	1	4513.239053	5.246e-28	0.099	847.8263
7	2	1	4513.447244	1.957e-28	0.081	1925.3774
7	2	1	4513.928017	1.047e-30	0.082	3371.2275
7	2	1	4513.956171	1.125e-29	0.087	2398.3604
7	2	1	4513.969863	1.887e-29	0.105	2003.5808
7	2	1	4514.133592	8.408e-30	0.073	994.1913
7	2	1	4514.165382	6.709e-29	0.096	1570.082
7	2	1	4514.413583	1.014e-29	0.086	2424.5718
7	2	1	4514.540087	6.842e-29	0.096	1551.2896
7	2	1	4514.845267	3.833e-28	0.1	815.8032
7	2	1	4515.010501	1.175e-30	0.083	3340.6855
7	2	1	4515.080723	2.201e-28	0.083	1863.7585
7	2	1	4515.520225	1.172e-29	0.089	2345.9209
7	2	1	4515.529406	2.323e-29	0.103	2026.2404
7	2	1	4515.550698	6.718e-29	0.094	1610.0138
7	2	1	4515.75237	1.325e-30	0.084	3310.9875
7	2	1	4515.837354	1.081e-29	0.088	2370.698
7	2	1	4515.975257	1.097e-30	0.063	3328.9578
7	2	1	4516.114021	6.991e-29	0.095	1589.6566
7	2	1	4516.243976	1.109e-30	0.067	3223.6638
7	2	1	4516.24535	7.443e-30	0.072	1074.4305
7	2	1	4516.446414	2.51e-28	0.102	786.9028
7	2	1	4516.553712	1.333e-30	0.065	3196.9998
7	2	1	4516.710116	2.412e-28	0.085	1805.2523
7	2	1	4516.794364	1.475e-30	0.085	3282.0137
7	2	1	4516.921294	6.544e-29	0.092	1653.0741
7	2	1	4516.966569	1.385e-30	0.067	3169.7686
7	2	1	4517.084092	1.184e-29	0.091	2296.6069
7	2	1	4517.085693	1.124e-30	0.111	2576.5259
7	2	1	4517.087562	2.732e-29	0.101	2052.0242
7	2	1	4517.270016	1.119e-29	0.09	2319.9421
7	2	1	4517.560862	1.646e-30	0.086	3253.8716
7	2	1	4517.571498	1.387e-30	0.112	2098.7185
7	2	1	4517.670943	1.683e-30	0.067	3116.7019
7	2	1	4517.687204	6.945e-29	0.093	1631.1527
7	2	1	4517.718139	2.018e-30	0.064	3186.9541
7	2	1	4518.042692	1.397e-28	0.104	761.1255
7	2	1	4518.093153	2.22e-30	0.065	3073.1272
7	2	1	4518.276967	6.21e-29	0.09	1699.2625
7	2	1	4518.335489	2.572e-28	0.087	1749.86
7	2	1	4518.375184	6.434e-30	0.071	1157.774
7	2	1	4518.392224	2.082e-30	0.068	3064.3628
7	2	1	4518.56742	1.817e-30	0.087	3226.4651
7	2	1	4518.612714	1.6e-30	0.108	2591.3867
7	2	1	4518.64401	3.088e-29	0.1	2080.9316
7	2	1	4518.64785	1.158e-29	0.093	2250.4197
7	2	1	4518.711498	1.121e-29	0.092	2272.3052
7	2	1	4518.738043	1.123e-30	0.072	3125.0825
7	2	1	4519.057372	2.089e-30	0.109	2111.9917
7	2	1	4519.099883	2.51e-30	0.068	3012.843
7	2	1	4519.259356	6.718e-29	0.091	1675.7772
7	2	1	4519.353844	2.008e-30	0.088	3199.8799
7	2	1	4519.453979	3.652e-30	0.064	3048.0198
7	2	1	4519.460773	1.288e-30	0.073	3083.575
7	2	1	4519.617506	5.747e-29	0.088	1748.578
7	2	1	4519.630653	3.636e-30	0.066	2952.3447
7	2	1	4519.634278	1.501e-28	0.106	738.4717
7	2	1	4519.820376	3.073e-30	0.068	2962.0605
7	2	1	4519.956909	2.663e-28	0.089	1697.5825
7	2	1	4520.132452	2.128e-30	0.106	2609.3755
7	2	1	4520.161729	1.084e-29	0.094	2227.7881
7	2	1	4520.185932	1.469e-30	0.073	3042.8459
7	2	1	4520.1984	3.369e-29	0.098	2112.9624
7	2	1	4520.21157	1.092e-29	0.095	2207.3599
7	2	1	4520.329523	2.197e-30	0.089	3174.0405
7	2	1	4520.522758	5.433e-30	0.07	1244.2205
7	2	1	4520.52705	2.882e-30	0.107	2128.3877
7	2	1	4520.531025	3.677e-30	0.068	2912.0891
7	2	1	4520.83018	6.338e-29	0.089	1723.5292
7	2	1	4520.910657	1.667e-30	0.074	3002.8984
7	2	1	4520.942692	5.194e-29	0.086	1801.0198
7	2	1	4521.131648	2.404e-30	0.09	3149.0139
7	2	1	4521.166374	5.854e-30	0.066	2834.6538
7	2	1	4521.183205	6.457e-30	0.064	2912.1572
7	2	1	4521.221323	6.316e-29	0.108	718.9419
7	2	1	4521.251194	4.456e-30	0.069	2862.8633
7	2	1	4521.391945	1.555e-30	0.065	3130.8174
7	2	1	4521.574432	2.672e-28	0.091	1648.421
7	2	1	4521.620631	1.009e-29	0.096	2186.3914
7	2	1	4521.637528	1.883e-30	0.074	2963.7305
7	2	1	4521.644849	2.675e-30	0.104	2630.4919
7	2	1	4521.75035	3.559e-29	0.096	2148.116
7	2	1	4521.775317	9.883e-30	0.096	2167.428
7	2	1	4521.964589	5.289e-30	0.069	2814.4419
7	2	1	4521.980409	3.719e-30	0.105	2147.9062
7	2	1	4522.080525	2.607e-30	0.091	3124.7412
7	2	1	4522.252298	4.588e-29	0.084	1856.587
7	2	1	4522.36429	2.116e-30	0.075	2925.344
7	2	1	4522.399361	5.839e-29	0.087	1774.408
7	2	1	4522.684842	6.345e-30	0.069	2766.7729
7	2	1	4522.687719	4.485e-30	0.07	1333.7679
7	2	1	4522.700479	9.265e-30	0.066	2720.0569
7	2	1	4522.737122	2.57e-30	0.066	3008.6797
7	2	1	4522.894583	2.823e-30	0.092	3101.2744
7	2	1	4522.905879	1.13e-29	0.065	2779.3687
7	2	1	4523.088124	8.99e-30	0.097	2148.116
7	2	1	4523.092968	2.365e-30	0.076	2887.7373
7	2	1	4523.149843	3.205e-30	0.102	2654.7354
7	2	1	4523.188114	2.591e-28	0.093	1602.3763
7	2	1	4523.299452	3.65e-29	0.095	2186.3914
7	2	1	4523.33915	8.547e-30	0.098	2130.6255
7	2	1	4523.400783	7.468e-30	0.07	2719.9028
7	2	1	4523.417309	4.546e-30	0.103	2170.5469
7	2	1	4523.546088	3.963e-29	0.082	1915.2787
7	2	1	4523.820278	3.033e-30	0.093	3078.5679
7	2	1	4523.821807	2.63e-30	0.076	2850.9126
7	2	1	4523.966572	5.256e-29	0.085	1828.4126
7	2	1	4524.035872	1.481e-30	0.068	2292.6453
7	2	1	4524.082821	4.178e-30	0.066	2889.6284
7	2	1	4524.12148	8.868e-30	0.07	2673.7913
7	2	1	4524.233132	1.441e-29	0.067	2608.5559
7	2	1	4524.38226	1.382e-29	0.114	689.2553
7	2	1	4524.450485	2.339e-30	0.069	2193.5452
7	2	1	4524.552382	2.908e-30	0.077	2814.8682
7	2	1	4524.564126	7.621e-30	0.099	2112.9624
7	2	1	4524.622117	1.944e-29	0.065	2649.656
7	2	1	4524.642941	3.25e-30	0.094	3056.6616
7	2	1	4524.647367	3.685e-30	0.1	2682.1052
7	2	1	4524.798006	2.418e-28	0.095	1559.4493
7	2	1	4524.823823	3.35e-29	0.081	1977.0938
7	2	1	4524.837596	5.307e-30	0.101	2196.3093
7	2	1	4524.839807	1.035e-29	0.07	2628.4739
7	2	1	4524.845269	3.642e-29	0.093	2227.7881
7	2	1	4524.845339	3.633e-30	0.069	2097.5498
7	2	1	4524.869698	3.622e-30	0.069	1426.4153
7	2	1	4524.903122	7.007e-30	0.1	2096.9524
7	2	1	4525.220984	5.551e-30	0.07	2004.6603
7	2	1	4525.283339	3.199e-30	0.078	2779.6055
7	2	1	4525.429646	6.679e-30	0.066	2773.6653
7	2	1	4525.531465	4.628e-29	0.083	1885.5422
7	2	1	4525.548631	3.457e-30	0.095	3035.5212
7	2	1	4525.561259	1.216e-29	0.071	2583.9197
7	2	1	4525.577966	8.343e-30	0.071	1914.8787
7	2	1	4525.764499	2.202e-29	0.067	2500.1523
7	2	1	4525.916827	1.233e-29	0.072	1828.2062
7	2	1	4525.956325	4e-29	0.117	679.099
7	2	1	4526.015892	3.499e-30	0.079	2745.1238
7	2	1	4526.048554	6.092e-30	0.1	2080.9316
7	2	1	4526.085254	2.773e-29	0.079	2042.0312
7	2	1	4526.137356	4.081e-30	0.099	2712.6011
7	2	1	4526.238099	1.792e-29	0.073	1744.6444
7	2	1	4526.241098	5.953e-30	0.1	2225.1934
7	2	1	4526.281847	1.407e-29	0.071	2540.1562
7	2	1	4526.332046	3.29e-29	0.065	2523.0217
7	2	1	4526.37699	3.666e-30	0.096	3015.1765
7	2	1	4526.387339	3.539e-29	0.091	2272.3052
7	2	1	4526.404154	2.162e-28	0.096	1519.6411
7	2	1	4526.467279	5.389e-30	0.101	2066.4099
7	2	1	4526.542314	2.562e-29	0.074	1664.1946
7	2	1	4526.749007	3.806e-30	0.08	2711.4241
7	2	1	4526.77816	1.05e-29	0.067	2660.7922
7	2	1	4526.829989	3.599e-29	0.075	1586.8582
7	2	1	4527.004326	1.637e-29	0.072	2497.1599
7	2	1	4527.068314	2.862e-30	0.068	1522.1611
7	2	1	4527.093682	3.988e-29	0.081	1945.7959
7	2	1	4527.101635	4.972e-29	0.076	1512.6365
7	2	1	4527.26544	3.859e-30	0.096	2995.6023
7	2	1	4527.294746	3.306e-29	0.068	2394.8481
7	2	1	4527.330131	2.249e-29	0.077	2110.0901
7	2	1	4527.357751	6.751e-29	0.078	1441.5306
7	2	1	4527.48361	4.116e-30	0.08	2678.5056
7	2	1	4527.526192	6.031e-29	0.119	672.0676
7	2	1	4527.54133	4.533e-30	0.102	2052.0242
7	2	1	4527.598825	9.008e-29	0.079	1373.5421
7	2	1	4527.619734	4.372e-30	0.097	2746.2219
7	2	1	4527.627634	6.442e-30	0.098	2257.1982
7	2	1	4527.727081	1.877e-29	0.072	2454.9517
7	2	1	4527.825332	1.181e-28	0.081	1308.6716
7	2	1	4527.925176	3.356e-29	0.089	2319.9421
7	2	1	4528.006599	1.84e-28	0.098	1482.952
7	2	1	4528.031659	3.827e-30	0.103	2038.9984
7	2	1	4528.035797	5.474e-29	0.065	2399.468
7	2	1	4528.037733	1.521e-28	0.083	1246.9205
7	2	1	4528.096981	4.046e-30	0.097	2976.8201
7	2	1	4528.128888	1.622e-29	0.067	2551.0112
7	2	1	4528.218926	4.425e-30	0.081	2646.3696
7	2	1	4528.236475	1.924e-28	0.085	1188.2897
7	2	1	4528.271633	1.088e-30	0.101	2467.5957
7	2	1	4528.421986	2.389e-28	0.087	1132.7803
7	2	1	4528.450822	2.16e-29	0.073	2413.5137
7	2	1	4528.558197	1.788e-29	0.076	2181.269
7	2	1	4528.59468	2.911e-28	0.089	1080.3931
7	2	1	4528.652845	3.366e-29	0.08	2009.1725
7	2	1	4528.754953	3.48e-28	0.091	1031.1292
7	2	1	4528.824038	4.875e-29	0.068	2292.6453
7	2	1	4528.90318	4.08e-28	0.092	984.989
7	2	1	4528.955648	4.73e-30	0.082	2615.0151
7	2	1	4528.970563	4.212e-30	0.098	2958.8118
7	2	1	4528.997006	6.748e-30	0.096	2292.3235
7	2	1	4529.039718	4.686e-28	0.094	941.9736
7	2	1	4529.042374	3.081e-30	0.104	2026.2404
7	2	1	4529.091882	5.386e-29	0.125	668.1612
7	2	1	4529.09443	4.54e-30	0.096	2782.9675
7	2	1	4529.164905	5.271e-28	0.096	902.0837
7	2	1	4529.175677	2.454e-29	0.073	2372.8613
7	2	1	4529.279054	5.798e-28	0.098	865.3199
7	2	1	4529.283168	2.214e-30	0.068	1621.0035
7	2	1	4529.382457	6.232e-28	0.099	831.6829
7	2	1	4529.458267	3.108e-29	0.087	2370.698
7	2	1	4529.475388	6.533e-28	0.101	801.1731
7	2	1	4529.48232	2.464e-29	0.067	2444.3237
7	2	1	4529.558092	6.666e-28	0.103	773.7911
7	2	1	4529.596294	2.45e-30	0.105	2014.7181
7	2	1	4529.605376	1.478e-28	0.1	1449.3831
7	2	1	4529.630792	6.599e-28	0.104	749.5374
7	2	1	4529.693202	5.024e-30	0.083	2584.4431
7	2	1	4529.693688	6.31e-28	0.106	728.4123
7	2	1	4529.733506	8.955e-29	0.066	2278.9963
7	2	1	4529.746953	5.79e-28	0.109	710.4163
7	2	1	4529.769193	1.393e-29	0.074	2255.5667
7	2	1	4529.790739	5.042e-28	0.112	695.5495
7	2	1	4529.801768	1.226e-30	0.1	2496.2373
7	2	1	4529.803141	4.364e-30	0.099	2941.5925
7	2	1	4529.825167	4.085e-28	0.115	683.8124
7	2	1	4529.850336	2.95e-28	0.118	675.2049
7	2	1	4529.866318	1.684e-28	0.121	669.7274
7	2	1	4529.900881	2.794e-29	0.074	2332.9822
7	2	1	4530.208566	2.784e-29	0.078	2075.6711
7	2	1	4530.349004	6.86e-30	0.095	2330.5691
7	2	1	4530.352539	7.06e-29	0.069	2193.5452
7	2	1	4530.432104	5.304e-30	0.084	2554.6528
7	2	1	4530.551611	1.852e-30	0.106	2003.5808
7	2	1	4530.561366	4.581e-30	0.094	2822.8367
7	2	1	4530.627792	3.144e-29	0.074	2293.8867
7	2	1	4530.663863	4.49e-30	0.1	2925.1499
7	2	1	4530.838907	3.677e-29	0.068	2340.7319
7	2	1	4530.962857	1.065e-29	0.073	2332.9822
7	2	1	4530.986084	2.813e-29	0.085	2424.5718
7	2	1	4531.161209	1.355e-30	0.107	1993.5701
7	2	1	4531.171935	5.564e-30	0.085	2525.6455
7	2	1	4531.200515	1.105e-28	0.101	1418.9348
7	2	1	4531.329824	1.335e-30	0.098	2527.9736
7	2	1	4531.354635	3.542e-29	0.075	2255.5667
7	2	1	4531.425316	1.44e-28	0.066	2161.6091
7	2	1	4531.432564	5.038e-29	0.12	668.1612
7	2	1	4531.495678	4.594e-30	0.1	2909.4944
7	2	1	4531.513843	1.678e-30	0.067	1722.9413
7	2	1	4531.68341	6.779e-30	0.093	2371.9336
7	2	1	4531.760442	2.257e-29	0.077	2145.2903
7	2	1	4531.880414	1.004e-28	0.069	2097.5498
7	2	1	4531.913074	5.799e-30	0.086	2497.4204
7	2	1	4532.020462	4.5e-30	0.092	2865.8286
7	2	1	4532.083576	3.945e-29	0.076	2218.0293
7	2	1	4532.138927	7.987e-30	0.072	2413.5137
7	2	1	4532.199071	5.391e-29	0.068	2240.2375
7	2	1	4532.345209	4.666e-30	0.101	2894.6177
7	2	1	4532.402379	1.011e-30	0.098	3537.2549
7	2	1	4532.508075	2.491e-29	0.083	2481.5625
7	2	1	4532.655218	6.003e-30	0.087	2469.9778
7	2	1	4532.792042	7.532e-29	0.103	1391.6078
7	2	1	4532.812204	4.396e-29	0.076	2181.269
7	2	1	4532.851202	1.035e-30	0.099	3519.5229
7	2	1	4532.855744	1.407e-30	0.096	2562.8042
7	2	1	4532.987726	2.064e-28	0.118	672.0676
7	2	1	4532.999992	6.524e-30	0.091	2416.417
7	2	1	4533.111368	2.276e-28	0.066	2047.3081
7	2	1	4533.174778	4.707e-30	0.102	2880.5266
7	2	1	4533.297138	5.877e-30	0.071	2497.1599
7	2	1	4533.308055	1.794e-29	0.075	2218.0293
7	2	1	4533.398644	6.171e-30	0.088	2443.3181
7	2	1	4533.407824	1.4e-28	0.07	2004.6603
7	2	1	4533.471638	4.308e-30	0.09	2911.9424
7	2	1	4533.543169	4.847e-29	0.077	2145.2903
7	2	1	4533.563195	7.762e-29	0.069	2142.8418
7	2	1	4533.75991	1.246e-30	0.067	1827.9724
7	2	1	4533.992549	1.072e-30	0.1	3503.6248
7	2	1	4534.014479	4.712e-30	0.103	2867.2153
7	2	1	4534.023667	2.159e-29	0.081	2541.6689
7	2	1	4534.143137	6.299e-30	0.089	2417.4414
7	2	1	4534.273708	5.34e-29	0.078	2110.0901
7	2	1	4534.298512	6.123e-30	0.089	2464.0186
7	2	1	4534.379462	1.44e-30	0.095	2600.7285
7	2	1	4534.379976	4.523e-29	0.105	1367.4026
7	2	1	4534.437227	4.246e-30	0.07	2583.9197
7	2	1	4534.507095	1.087e-30	0.1	3487.5496
7	2	1	4534.538574	4.419e-28	0.115	679.099
7	2	1	4534.791811	3.535e-28	0.067	1936.0953
7	2	1	4534.840606	4.681e-30	0.104	2854.689
7	2	1	4534.850976	1.399e-29	0.074	2293.8867
7	2	1	4534.888894	6.382e-30	0.09	2392.3474
7	2	1	4534.914809	4.025e-30	0.088	2961.177
7	2	1	4534.931636	1.097e-28	0.07	2048.5469
7	2	1	4534.934929	1.917e-28	0.071	1914.8787
7	2	1	4535.0067	5.825e-29	0.079	2075.6711
7	2	1	4535.532276	1.833e-29	0.08	2604.8904
7	2	1	4535.558931	3.011e-30	0.07	2673.7913
7	2	1	4535.578723	5.609e-30	0.087	2514.7373
7	2	1	4535.579392	1.11e-30	0.101	3473.1213
7	2	1	4535.635771	6.416e-30	0.091	2368.0369
7	2	1	4535.671558	4.609e-30	0.105	2842.9436
7	2	1	4535.739256	6.344e-29	0.08	2042.0312
7	2	1	4535.900901	1.433e-30	0.093	2641.7456
7	2	1	4535.964332	2.237e-29	0.107	1346.3196
7	2	1	4536.085007	7.561e-28	0.112	689.2553
7	2	1	4536.152901	1.112e-30	0.102	3458.6938
7	2	1	4536.291939	1.072e-30	0.094	2641.7456
7	2	1	4536.304718	1.522e-28	0.07	1957.3541
7	2	1	4536.349891	3.674e-30	0.086	3013.5315
7	2	1	4536.383901	6.4e-30	0.092	2344.5093
7	2	1	4536.388766	1.071e-29	0.073	2372.8613
7	2	1	4536.461887	2.575e-28	0.072	1828.2062
7	2	1	4536.466792	5.394e-28	0.067	1827.9724
7	2	1	4536.474292	6.844e-29	0.08	2009.1725
7	2	1	4536.493304	4.495e-30	0.106	2831.9824
7	2	1	4536.661989	2.097e-30	0.069	2766.7729
7	2	1	4536.840373	5.021e-30	0.085	2568.5725
7	2	1	4537.033301	1.525e-29	0.078	2671.2253
7	2	1	4537.133189	6.331e-30	0.093	2321.7649
7	2	1	4537.163175	1.118e-30	0.103	3445.7451
7	2	1	4537.208957	7.365e-29	0.081	1977.0938
7	2	1	4537.316342	4.338e-30	0.107	2821.803
7	2	1	4537.419976	1.389e-30	0.091	2685.855
7	2	1	4537.4833	1.228e-30	0.096	2600.7285
7	2	1	4537.545116	1.161e-29	0.109	1328.3594
7	2	1	4537.626902	1.139e-27	0.109	702.5363
7	2	1	4537.682738	2.073e-28	0.071	1869.2648
7	2	1	4537.746147	1.434e-30	0.068	2862.8633
7	2	1	4537.776796	3.279e-30	0.084	3069.0044
7	2	1	4537.788727	1.106e-30	0.104	3432.9565
7	2	1	4537.883729	6.208e-30	0.094	2299.8042
7	2	1	4537.920971	8.042e-30	0.072	2454.9517
7	2	1	4537.946061	7.854e-29	0.082	1945.7959
7	2	1	4537.988852	3.391e-28	0.073	1744.6444
7	2	1	4538.083204	4.394e-30	0.083	2625.5232
7	2	1	4538.132996	4.137e-30	0.108	2812.407
7	2	1	4538.136461	8.087e-28	0.068	1722.9413
7	2	1	4538.227037	1.015e-30	0.083	3248.1792
7	2	1	4538.526126	1.243e-29	0.077	2740.6726
7	2	1	4538.635458	6.033e-30	0.095	2278.6267
7	2	1	4538.682906	8.347e-29	0.083	1915.2787
7	2	1	4538.704647	1.374e-30	0.097	2562.8042
7	2	1	4538.744136	1.093e-30	0.105	3421.4963
7	2	1	4538.936591	1.314e-30	0.089	2733.0562
7	2	1	4538.948734	3.891e-30	0.109	2803.7935
7	2	1	4539.065968	2.768e-28	0.072	1784.2806
7	2	1	4539.122332	2.47e-30	0.112	1313.5221
7	2	1	4539.164108	1.573e-27	0.107	718.9419
7	2	1	4539.195434	2.863e-30	0.082	3127.5945
7	2	1	4539.306955	3.763e-30	0.081	2685.5891
7	2	1	4539.388441	5.807e-30	0.096	2258.2329
7	2	1	4539.414657	1.064e-30	0.106	3410.3379
7	2	1	4539.42211	8.795e-29	0.084	1885.5422
7	2	1	4539.447129	5.931e-30	0.071	2540.1562
7	2	1	4539.515976	4.376e-28	0.074	1664.1946
7	2	1	4539.759782	3.601e-30	0.111	2795.9631
7	2	1	4539.800968	1.191e-27	0.068	1621.0035
7	2	1	4539.894826	1.12e-30	0.085	3189.8015
7	2	1	4539.955499	1.503e-30	0.099	2527.9736
7	2	1	4540.010126	9.944e-30	0.075	2813.2312
7	2	1	4540.142638	5.532e-30	0.096	2238.6228
7	2	1	4540.161201	9.226e-29	0.085	1856.587
7	2	1	4540.322484	1.031e-30	0.107	3400.3757
7	2	1	4540.450645	1.214e-30	0.087	2783.3479
7	2	1	4540.454652	3.623e-28	0.073	1702.4032
7	2	1	4540.511366	3.155e-30	0.08	2748.7686
7	2	1	4540.558341	1.115e-30	0.115	1948.9209
7	2	1	4540.559338	1.413e-30	0.112	1960.6711
7	2	1	4540.560665	1.649e-30	0.109	1975.5542
7	2	1	4540.562365	1.821e-30	0.106	1993.5701
7	2	1	4540.564491	1.928e-30	0.104	2014.7181
7	2	1	4540.567102	1.972e-30	0.103	2038.9984
7	2	1	4540.568649	3.265e-30	0.112	2788.9158
7	2	1	4540.570265	1.958e-30	0.101	2066.4099
7	2	1	4540.574053	1.893e-30	0.099	2096.9524
7	2	1	4540.578542	1.787e-30	0.098	2130.6255
7	2	1	4540.583815	1.65e-30	0.096	2167.428
7	2	1	4540.589955	1.492e-30	0.094	2207.3599
7	2	1	4540.597049	1.322e-30	0.092	2250.4197
7	2	1	4540.60518	1.148e-30	0.091	2296.6069
7	2	1	4540.605718	2.448e-30	0.081	3189.301
7	2	1	4540.61158	1.262e-30	0.113	1954.3514
7	2	1	4540.644624	1.52e-30	0.11	1967.636
7	2	1	4540.685358	1.712e-30	0.108	1984.0459
7	2	1	4540.696446	2.032e-27	0.105	738.4717
7	2	1	4540.733727	1.836e-30	0.105	2003.5808
7	2	1	4540.78967	1.895e-30	0.103	2026.2404
7	2	1	4540.853111	1.892e-30	0.102	2052.0242
7	2	1	4540.89809	5.214e-30	0.097	2219.7961
7	2	1	4540.902538	9.597e-29	0.086	1828.4126
7	2	1	4540.923966	1.836e-30	0.1	2080.9316
7	2	1	4540.966769	4.295e-30	0.07	2628.4739
7	2	1	4541.002145	1.735e-30	0.098	2112.9624
7	2	1	4541.043406	5.532e-28	0.075	1586.8582
7	2	1	4541.087543	1.601e-30	0.097	2148.116
7	2	1	4541.180049	1.445e-30	0.095	2186.3914
7	2	1	4541.235414	1.602e-30	0.1	2496.2373
7	2	1	4541.279541	1.276e-30	0.093	2227.7881
7	2	1	4541.37374	2.884e-30	0.114	2782.6511
7	2	1	4541.385891	1.104e-30	0.091	2272.3052
7	2	1	4541.460464	1.721e-27	0.069	1522.1611
7	2	1	4541.484665	7.802e-30	0.074	2888.8997
